loan_id,book_id,user_id,loan_date,return_date
368,584,793,2022-02-09 19:26:47.585352,2022-02-15 02:20:43.003558
369,109,28,2021-09-23 03:45:39.859227,2021-10-07 10:58:41.349739
370,344,813,2022-09-15 07:04:29.073091,2022-09-26 03:41:21.331124
371,270,828,2019-07-21 10:54:10.086471,2019-07-24 20:30:47.631771
372,337,949,2023-12-27 19:49:51.562570,2023-12-30 12:48:07.691204
373,389,653,2022-06-10 23:16:06.698529,2022-06-14 08:15:14.846138
374,109,357,2022-03-15 02:15:44.780631,2022-03-22 04:49:59.055693
375,521,893,2017-04-06 16:27:36.467191,2017-04-07 11:32:57.522009
376,420,172,2015-04-23 18:26:53.595269,2015-04-24 06:17:02.149533
377,933,995,2019-04-21 04:30:52.057889,2019-04-25 06:48:12.070844
378,406,155,2019-06-18 06:53:37.546114,2019-06-21 17:41:51.637392
379,721,542,2022-02-05 06:48:41.312383,2022-02-15 12:04:15.206118
380,321,645,2018-04-24 03:38:45.725058,2018-04-29 21:05:03.654163
381,254,489,2016-12-23 06:23:44.888775,2017-01-02 00:59:14.560331
382,177,846,2015-03-31 09:39:46.455548,2015-04-10 08:05:01.326749
383,137,825,2020-01-15 22:22:19.426188,2020-01-25 13:37:00.340807
384,667,92,2018-10-18 02:23:30.372798,2018-10-28 07:47:03.668740
385,683,249,2016-08-26 17:46:20.742301,2016-08-28 20:16:19.141679
386,577,187,2019-04-01 09:06:59.720159,2019-04-03 08:11:49.275314
387,645,246,2023-03-11 12:46:08.089192,2023-03-22 11:07:46.886618
388,155,611,2018-11-26 23:09:11.316187,2018-12-03 11:42:45.139393
389,815,922,2020-11-14 06:26:16.382223,2020-11-21 19:06:58.994369
390,845,981,2023-01-14 02:01:15.961975,2023-01-28 07:02:16.776583
391,321,713,2022-11-03 08:41:31.976545,2022-11-11 10:02:16.869671
392,109,329,2017-09-03 13:06:13.921464,2017-09-16 09:06:47.170764
393,548,1,2023-11-09 03:14:12.247928,2023-11-20 10:51:56.499400
394,700,360,2016-01-29 22:10:45.700423,2016-02-10 05:42:17.789827
395,995,399,2017-09-07 02:24:06.176013,2017-09-08 08:13:49.144603
396,564,721,2022-10-22 02:12:47.969028,2022-10-27 04:12:40.675432
397,180,525,2016-06-02 21:21:06.675181,2016-06-12 04:40:44.875892
398,85,701,2023-02-24 16:28:45.867412,2023-02-26 10:23:57.646081
399,908,848,2016-11-24 22:56:55.201104,2016-11-27 18:56:36.290740
400,825,726,2020-11-14 08:46:00.315626,2020-11-23 17:33:48.055849
401,376,115,2015-02-13 18:23:47.575883,2015-02-16 23:36:58.704639
402,921,559,2017-11-17 16:34:52.092628,2017-11-26 06:12:30.309714
403,496,203,2017-04-13 06:06:09.744308,2017-04-18 17:11:13.564037
404,971,379,2022-09-19 03:57:13.641209,2022-09-27 02:45:27.824805
405,892,276,2018-03-31 02:44:45.558986,2018-04-02 02:07:20.467789
406,653,446,2020-12-28 21:27:13.838547,2020-12-30 06:29:11.529087
407,196,798,2018-03-22 15:24:18.100259,2018-03-27 07:18:18.032700
408,774,50,2022-07-17 15:27:29.867212,2022-07-24 16:37:05.383443
409,711,208,2018-01-27 13:16:23.346811,2018-02-10 04:22:32.953762
410,430,442,2019-11-25 16:51:29.928902,2019-12-04 07:18:13.293138
411,203,704,2021-01-20 01:28:06.923218,2021-01-28 02:19:24.055653
412,193,847,2020-11-04 10:09:50.000788,2020-11-05 12:49:50.608762
413,947,998,2022-10-31 19:03:46.987105,2022-11-01 05:08:19.371179
414,746,886,2023-06-25 16:32:20.198232,2023-06-26 11:07:19.261332
415,188,669,2019-01-21 10:15:21.166988,2019-01-27 19:37:42.650261
416,521,237,2016-03-12 06:01:26.315783,2016-03-16 07:44:12.868995
417,145,951,2015-07-25 19:18:28.528942,2015-07-26 09:32:01.840212
418,121,832,2017-11-30 01:36:55.343451,2017-12-09 01:49:34.067030
419,200,234,2015-04-01 11:57:18.458597,2015-04-04 03:29:55.317575
420,668,365,2015-07-13 05:32:04.767935,2015-07-26 07:39:30.626078
421,644,254,2018-11-17 03:20:22.382622,2018-11-25 22:52:35.559613
422,298,127,2015-07-06 15:00:25.813225,2015-07-07 12:42:52.649145
423,47,979,2018-08-16 06:20:35.251560,2018-08-28 02:43:20.082346
424,462,751,2023-12-29 20:30:33.102325,2024-01-03 16:23:50.371441
425,315,585,2020-07-19 10:16:41.422817,2020-07-25 04:02:36.376440
426,995,41,2016-10-23 05:09:12.159606,2016-11-01 22:07:20.657575
427,809,377,2021-10-17 02:26:51.020990,2021-10-19 14:15:42.062947
428,116,640,2018-07-09 20:20:39.562972,2018-07-18 04:14:14.297505
429,498,891,2019-05-10 10:14:11.436939,2019-05-22 02:22:47.996250
430,511,841,2023-09-16 13:05:01.397053,2023-09-22 01:13:42.753357
431,673,416,2017-06-10 08:43:44.639648,2017-06-13 14:29:14.242383
432,76,357,2020-10-31 14:28:33.747461,2020-11-04 04:10:01.963223
433,191,20,2019-10-16 14:48:54.180163,2019-10-30 07:22:03.241218
434,618,798,2016-10-12 21:36:48.519897,2016-10-23 09:14:18.236443
435,371,913,2017-09-14 04:42:45.225980,2017-09-19 01:23:12.996452
436,182,350,2021-09-19 14:24:03.194618,2021-10-02 04:59:01.450285
437,161,723,2016-06-22 13:29:01.629759,2016-06-28 13:02:13.050185
438,485,191,2018-04-09 00:46:34.695842,2018-04-17 11:08:02.989863
439,167,853,2023-09-23 06:49:06.422772,2023-10-03 23:45:28.261456
440,835,919,2017-06-06 13:20:59.100307,2017-06-13 18:57:38.317459
441,298,125,2017-10-26 15:53:36.756137,2017-11-06 23:32:18.059106
442,929,807,2023-04-08 21:27:14.872226,2023-04-16 07:28:55.109809
443,761,789,2015-06-30 09:21:46.788509,2015-07-13 06:56:01.720739
444,841,564,2016-03-18 10:21:22.544541,2016-03-21 16:55:56.872461
445,295,411,2019-01-19 10:33:13.461220,2019-01-20 23:37:15.434579
446,628,785,2018-07-28 01:50:26.103154,2018-08-06 20:48:26.238222
447,912,176,2023-05-21 05:34:15.926358,2023-05-30 13:32:52.699088
448,491,114,2020-01-05 06:29:09.281238,2020-01-07 17:54:01.326942
449,896,136,2016-12-07 14:19:42.011503,2016-12-15 03:55:46.981639
450,454,91,2022-08-26 23:48:09.476940,2022-09-07 18:52:14.824622
451,407,615,2023-09-25 10:43:51.838446,2023-10-03 19:03:40.176145
452,364,311,2022-11-10 21:40:59.676122,2022-11-11 19:19:23.833162
453,757,947,2019-04-12 11:19:25.868987,2019-04-24 09:52:56.496462
454,485,959,2016-07-10 09:26:09.353220,2016-07-13 06:12:39.709085
455,726,752,2021-01-06 12:21:57.575862,2021-01-10 10:46:29.698911
456,943,59,2021-10-07 23:19:21.104142,2021-10-13 10:50:06.590119
457,93,634,2023-06-08 16:06:38.653233,2023-06-11 08:07:23.429131
458,168,950,2019-06-27 22:42:25.877556,2019-07-03 21:48:41.479487
459,561,839,2018-12-20 00:13:38.072488,2018-12-28 02:01:07.934593
460,72,161,2020-05-12 16:56:20.509900,2020-05-26 21:14:14.560655
461,491,881,2015-01-20 08:40:32.141651,2015-01-24 08:41:03.679999
462,298,888,2016-10-04 02:23:54.134683,2016-10-14 03:43:05.059321
463,119,804,2020-05-13 21:08:22.262986,2020-05-25 15:54:42.451770
464,63,846,2016-02-04 06:22:47.427654,2016-02-07 03:11:44.705028
465,812,616,2022-02-05 08:05:01.397378,2022-02-15 20:36:07.636143
466,690,649,2016-12-05 13:20:44.597371,2016-12-08 02:08:41.818558
467,161,870,2020-07-13 07:13:57.928885,2020-07-23 03:16:18.228855
468,985,195,2020-12-19 13:28:21.379917,2021-01-02 07:24:03.426770
469,468,631,2020-09-15 21:02:00.717015,2020-09-29 04:05:46.266401
470,410,415,2021-02-26 09:36:28.333975,2021-03-06 17:27:11.446811
471,725,144,2022-01-23 03:58:27.955530,2022-01-29 04:40:39.937658
472,869,201,2020-07-31 13:17:42.407416,2020-08-08 16:41:31.368288
473,462,529,2019-02-13 03:54:53.526993,2019-02-16 14:09:19.804396
474,380,243,2017-11-15 13:39:53.647914,2017-11-26 13:38:21.669302
475,658,435,2022-03-24 11:06:53.364292,2022-04-05 04:47:22.909809
476,786,774,2018-12-13 00:52:35.219419,2018-12-27 06:51:18.362517
477,129,662,2020-03-06 08:28:43.943109,2020-03-18 02:46:49.052223
478,57,399,2017-07-08 08:58:16.261186,2017-07-13 13:24:47.753445
479,779,229,2016-08-28 11:56:07.181373,2016-09-06 21:30:20.585331
480,451,177,2021-10-25 18:00:57.587326,2021-11-07 03:31:02.216529
481,592,936,2023-06-13 06:39:18.545053,2023-06-15 21:42:29.194532
482,716,603,2020-03-12 05:11:06.105101,2020-03-26 18:27:54.810326
483,889,559,2015-09-28 17:38:14.775456,2015-10-07 19:38:37.323525
484,176,202,2022-10-27 00:32:52.876946,2022-11-01 09:26:22.123797
485,829,529,2015-02-08 09:11:32.820860,2015-02-14 09:41:22.813585
486,316,692,2021-10-03 05:28:11.219738,2021-10-04 13:51:29.411245
487,267,366,2019-08-19 05:51:44.014786,2019-08-27 12:22:00.892734
488,997,444,2018-07-26 10:06:07.018973,2018-07-27 12:30:45.641751
489,218,562,2023-01-07 09:06:25.584690,2023-01-11 14:11:12.100105
490,120,279,2021-02-08 15:16:17.413364,2021-02-16 15:47:11.981529
491,837,651,2015-11-16 18:19:33.985697,2015-11-27 18:42:20.710332
492,898,745,2019-05-12 13:48:42.140586,2019-05-23 12:14:41.281106
493,90,617,2015-08-11 09:11:08.194727,2015-08-21 19:28:11.142702
494,622,188,2021-04-07 10:15:38.103832,2021-04-15 02:10:50.324746
495,429,307,2020-12-23 22:38:15.240955,2020-12-25 13:44:39.098520
496,642,868,2023-07-07 14:54:41.135332,2023-07-17 09:44:12.933275
497,943,218,2015-11-14 00:42:22.879724,2015-11-26 07:32:21.094924
498,218,550,2021-07-22 03:49:23.599656,2021-08-04 23:53:52.842045
499,893,653,2021-12-12 18:06:25.909473,2021-12-24 11:52:34.459410
500,818,650,2021-03-14 18:05:29.577918,2021-03-18 13:56:32.636147
501,590,150,2021-07-22 05:12:50.573766,2021-07-29 20:41:55.365288
502,989,55,2018-11-07 04:06:34.441312,2018-11-18 04:51:48.700561
503,587,693,2023-05-26 23:04:20.196281,2023-05-27 08:47:53.409819
504,636,544,2016-12-26 21:20:58.127759,2017-01-08 05:56:03.418053
505,928,98,2020-09-13 08:05:11.895250,2020-09-24 06:32:14.818538
506,839,243,2015-07-17 08:30:53.468831,2015-07-27 00:55:37.476922
507,292,748,2018-07-29 01:20:07.473780,2018-08-11 23:06:31.225544
508,928,484,2023-11-29 06:33:23.249314,2023-12-09 10:55:35.796454
509,856,368,2015-08-19 10:12:51.100711,2015-08-26 21:46:38.720402
510,516,371,2018-10-17 09:07:15.582873,2018-10-24 06:41:57.545466
511,186,815,2020-06-22 04:43:18.923142,2020-06-23 19:23:14.345498
512,371,558,2018-08-04 20:57:33.139849,2018-08-15 08:22:38.160598
513,304,805,2023-09-07 08:44:47.549732,2023-09-13 02:44:57.006722
514,943,560,2023-01-29 09:24:31.716845,2023-02-02 08:53:17.439523
515,342,869,2015-12-31 16:53:38.454646,2016-01-06 08:31:36.590325
516,773,676,2016-08-23 09:12:03.476676,2016-09-06 03:57:16.832783
517,960,565,2023-07-10 12:57:25.636487,2023-07-21 18:21:26.597839
518,656,317,2022-05-19 23:27:19.188591,2022-05-23 20:50:20.006712
519,760,946,2019-08-19 00:09:37.778733,2019-08-28 15:01:32.394677
520,27,692,2023-02-22 05:50:01.593624,2023-03-01 12:17:32.775688
521,773,926,2016-03-16 03:23:41.967619,2016-03-30 05:44:54.323503
522,659,176,2018-09-02 13:33:50.626770,2018-09-07 15:13:14.346614
523,146,32,2019-03-18 10:58:27.479843,2019-03-21 02:06:12.226303
524,773,722,2020-08-05 16:42:50.173098,2020-08-09 20:30:01.381108
525,437,812,2017-01-07 17:58:26.976702,2017-01-19 17:45:48.140516
526,857,313,2023-06-12 09:28:55.898011,2023-06-16 16:59:36.025592
527,15,172,2023-09-10 05:19:53.219517,2023-09-17 21:45:42.638259
528,172,884,2019-11-23 19:03:31.058879,2019-12-03 07:53:52.366052
529,945,655,2015-08-25 04:22:10.190508,2015-08-29 13:26:02.499065
530,932,881,2022-06-14 08:52:13.952942,2022-06-17 15:48:11.673617
531,179,541,2016-09-11 15:24:11.557487,2016-09-22 00:15:00.970176
532,9,386,2017-08-27 07:55:37.136409,2017-09-02 23:03:51.493432
533,772,580,2022-03-22 01:33:19.436921,2022-03-30 03:30:39.767751
534,801,676,2017-05-22 19:46:55.239161,2017-05-27 04:43:53.576683
535,963,139,2023-12-26 21:54:39.426539,2023-12-31 02:34:44.660254
536,478,749,2022-10-19 18:47:29.281660,2022-10-24 00:15:46.807288
537,445,310,2023-04-19 08:08:13.277981,2023-04-25 10:52:38.003562
538,263,841,2022-09-26 09:23:50.785374,2022-10-06 18:58:53.207131
539,914,393,2021-05-09 14:58:02.235677,2021-05-22 20:26:10.025655
540,27,30,2015-08-13 22:27:58.119443,2015-08-27 21:14:10.617920
541,952,219,2018-05-16 17:47:08.636917,2018-05-26 00:27:41.570346
542,42,901,2019-07-17 10:16:20.751583,2019-07-20 10:07:40.653906
543,980,375,2021-04-14 05:41:31.698704,2021-04-15 20:35:34.604898
544,341,204,2016-12-26 23:27:37.161282,2016-12-28 01:46:40.507385
545,777,930,2015-02-04 00:07:25.319895,2015-02-17 19:41:32.844147
546,536,312,2020-04-27 06:16:22.270835,2020-04-28 00:01:27.345626
547,464,506,2023-11-09 17:10:12.241626,2023-11-23 20:39:58.715948
548,885,130,2021-01-06 07:19:26.523416,2021-01-10 05:28:27.803488
549,134,187,2019-01-23 17:04:44.511888,2019-01-29 08:30:43.484705
550,320,995,2017-11-04 05:49:50.622070,2017-11-06 15:29:48.987298
551,487,143,2023-07-21 08:33:48.490942,2023-07-27 17:03:40.710458
552,624,303,2015-07-11 02:22:57.619025,2015-07-21 22:22:38.496249
553,390,657,2023-10-06 15:41:55.164015,2023-10-16 21:32:43.597939
554,203,69,2022-07-09 05:31:03.658298,2022-07-12 05:38:10.148538
555,955,703,2016-09-18 00:11:31.007718,2016-09-26 18:05:01.213694
556,420,186,2015-01-05 05:18:49.238461,2015-01-17 01:01:05.883126
557,394,573,2023-01-04 01:11:14.320838,2023-01-08 00:03:27.040916
558,406,566,2023-05-24 09:16:30.062600,2023-06-04 23:38:31.389959
559,181,861,2019-08-05 14:22:45.282914,2019-08-12 18:38:34.474436
560,911,673,2018-12-19 19:47:55.791361,2018-12-25 21:00:57.597171
561,555,733,2023-07-21 15:40:22.844970,2023-08-01 23:28:55.084583
562,433,389,2015-07-17 16:18:16.486492,2015-07-23 23:08:21.099497
563,270,36,2020-06-28 14:34:20.680175,2020-06-29 14:31:02.327265
564,932,744,2019-05-24 02:31:21.772769,2019-05-27 06:53:05.190976
565,495,651,2020-02-01 10:14:31.607646,2020-02-08 12:18:49.909968
566,216,974,2021-12-21 08:13:48.487377,2022-01-04 12:06:51.285636
567,8,538,2021-05-05 23:07:52.478549,2021-05-07 15:24:59.118700
568,264,170,2015-03-04 21:06:31.412880,2015-03-13 10:30:33.312548
569,184,425,2023-11-11 02:52:02.755742,2023-11-12 19:32:36.092602
570,631,461,2020-09-06 18:37:11.653577,2020-09-15 10:07:02.227726
571,664,465,2021-08-14 02:01:13.393189,2021-08-20 15:19:47.431706
572,704,636,2017-11-07 09:08:49.306529,2017-11-13 11:02:21.380123
573,139,973,2022-04-13 14:42:12.996835,2022-04-18 06:49:29.812553
574,941,843,2017-11-17 21:09:01.816967,2017-11-22 14:38:40.238887
575,664,805,2017-01-06 00:08:07.035795,2017-01-09 16:33:38.684641
576,306,891,2020-02-01 09:07:19.328964,2020-02-05 04:26:16.312368
577,380,51,2017-03-29 04:40:29.727105,2017-03-31 08:01:15.609179
578,654,71,2021-04-05 09:00:42.538442,2021-04-18 18:27:18.562516
579,116,538,2015-09-06 08:13:14.988055,2015-09-19 19:40:20.582325
580,996,763,2018-09-19 17:21:01.771316,2018-09-28 01:46:08.719437
581,654,80,2015-07-20 20:23:09.221326,2015-07-24 23:31:58.100858
582,674,825,2022-06-14 02:42:20.044164,2022-06-20 21:14:09.359890
583,115,83,2019-03-27 03:34:07.037551,2019-04-02 03:30:56.097953
584,873,898,2023-07-08 01:02:09.035526,2023-07-11 16:39:37.242380
585,240,365,2020-10-02 12:54:30.802458,2020-10-06 21:33:02.849164
586,927,158,2022-03-18 03:14:06.766088,2022-03-19 22:14:06.040301
587,665,153,2021-03-06 09:34:15.225501,2021-03-07 05:52:07.724324
588,964,14,2017-01-31 04:03:30.747455,2017-02-07 03:30:47.859333
589,59,534,2015-08-16 07:29:36.610264,2015-08-22 04:31:22.605193
590,337,253,2020-12-19 16:02:31.210474,2020-12-21 17:34:41.208812
591,706,119,2017-07-13 19:06:36.409397,2017-07-15 03:52:06.372393
592,433,849,2020-02-16 07:47:05.034256,2020-02-19 02:36:50.462268
593,273,593,2017-02-01 09:07:40.452428,2017-02-14 20:26:56.379978
594,675,95,2018-10-29 22:56:16.403590,2018-11-01 07:54:13.844167
595,956,489,2021-03-28 12:41:33.823940,2021-04-06 07:17:34.309849
596,537,900,2018-04-03 19:09:22.847375,2018-04-07 22:23:59.313712
597,485,492,2018-02-20 21:42:04.014164,2018-02-27 06:08:38.145769
598,679,312,2021-05-31 22:36:54.734670,2021-06-08 06:30:49.203992
599,131,727,2022-09-15 01:44:04.010123,2022-09-26 01:37:05.851266
600,625,270,2020-08-30 01:50:07.443667,2020-09-08 05:47:16.086103
601,750,792,2020-02-25 00:46:39.680021,2020-02-26 02:17:24.363935
602,844,863,2016-02-27 16:28:44.852654,2016-03-04 05:07:32.761594
603,205,98,2018-09-10 18:03:10.955462,2018-09-23 20:38:08.043339
604,711,927,2017-03-22 01:34:11.625525,2017-03-30 18:47:28.826045
605,551,82,2015-10-07 22:34:20.168668,2015-10-09 03:41:31.215548
606,634,57,2020-11-28 03:50:29.528379,2020-12-08 07:03:48.836060
607,80,871,2015-04-18 10:43:48.341986,2015-04-28 10:31:29.711483
608,6,216,2022-05-12 04:53:53.033428,2022-05-16 11:42:52.096885
609,950,515,2016-04-27 05:51:59.663494,2016-05-08 18:13:11.334097
610,590,544,2016-11-13 14:56:16.313826,2016-11-27 09:58:25.681510
611,223,350,2017-12-09 23:36:14.210740,2017-12-14 05:27:34.751767
612,570,590,2017-06-01 08:01:04.872681,2017-06-09 21:54:23.382505
613,224,209,2020-06-07 00:42:52.410950,2020-06-10 11:59:20.212027
614,718,872,2016-10-08 02:06:56.229447,2016-10-10 22:21:42.448917
615,466,812,2019-03-26 01:24:27.363898,2019-04-06 22:35:01.205293
616,730,313,2019-10-13 14:02:49.246054,2019-10-24 11:21:10.233511
617,316,687,2022-12-27 07:06:59.175457,2022-12-31 09:25:12.268614
618,887,266,2017-03-23 01:24:24.184712,2017-04-05 14:36:36.637949
619,295,286,2022-01-11 02:50:46.058050,2022-01-24 16:40:01.185746
620,383,500,2023-09-08 08:14:56.919809,2023-09-18 17:30:58.861917
621,420,483,2023-07-19 12:23:16.426809,2023-08-02 01:02:34.747511
622,131,698,2016-09-27 19:02:42.109132,2016-10-01 02:49:04.458536
623,855,42,2021-09-08 16:37:46.717785,2021-09-22 09:33:29.832605
624,871,162,2019-03-21 09:03:41.427476,2019-03-28 04:38:32.270598
625,166,542,2020-03-15 19:10:35.115803,2020-03-24 13:31:56.549047
626,572,219,2023-02-23 18:20:34.790603,2023-02-24 15:48:44.910535
627,185,764,2022-06-16 04:14:44.842196,2022-06-30 01:28:49.417399
628,640,770,2018-07-03 17:17:25.118180,2018-07-04 22:11:45.794510
629,552,603,2016-05-24 02:44:38.445107,2016-05-30 19:47:52.252409
630,935,129,2022-06-05 19:34:15.768020,2022-06-11 19:04:50.133303
631,819,693,2019-05-11 18:51:20.986895,2019-05-19 17:00:32.873879
632,578,550,2023-09-24 08:20:02.397714,2023-09-28 21:24:15.617759
633,590,120,2019-05-12 09:01:01.078190,2019-05-23 20:13:25.645878
634,183,195,2015-09-22 00:10:42.577147,2015-10-05 05:59:46.907649
635,947,825,2020-09-12 10:40:05.172150,2020-09-21 22:23:00.256524
636,988,85,2017-04-02 16:05:28.760987,2017-04-09 23:40:15.989454
637,19,448,2023-10-03 17:00:01.378100,2023-10-10 08:41:13.352276
638,527,396,2023-01-22 12:54:43.176676,2023-01-23 14:00:43.457614
639,60,48,2015-10-06 04:39:49.639718,2015-10-20 09:02:51.577508
640,165,258,2018-12-11 04:18:03.050521,2018-12-19 06:37:07.062075
641,783,296,2022-11-06 13:55:01.809421,2022-11-20 09:34:56.167345
642,685,491,2017-11-07 11:28:23.642293,2017-11-16 08:31:13.085621
643,642,704,2022-09-08 00:27:47.452627,2022-09-21 10:14:04.498689
644,66,224,2017-12-26 18:03:10.443856,2017-12-29 15:32:02.667387
645,354,410,2021-01-08 01:05:07.657806,2021-01-22 03:47:32.054292
646,3,824,2020-05-21 02:04:35.094043,2020-06-02 07:37:37.515530
647,11,69,2015-08-02 16:00:59.467315,2015-08-06 03:13:26.534853
648,182,708,2016-06-18 02:06:29.430360,2016-07-01 14:52:52.616656
649,821,702,2022-09-05 12:30:41.117732,2022-09-12 10:33:12.052099
650,71,387,2017-02-15 10:56:59.508621,2017-02-20 06:48:45.780701
651,994,565,2021-04-02 14:03:50.254748,2021-04-04 01:54:03.588540
652,560,291,2023-09-01 06:59:56.959129,2023-09-11 11:47:52.006583
653,756,661,2022-08-15 18:15:09.703078,2022-08-19 05:02:32.915295
654,283,486,2023-09-09 09:57:44.314093,2023-09-19 05:09:42.001735
655,347,353,2021-03-05 23:52:49.311981,2021-03-10 13:34:34.585420
656,217,476,2018-08-17 10:04:02.144016,2018-08-23 15:35:07.091991
657,784,738,2021-02-04 03:57:48.348129,2021-02-16 20:46:43.332152
658,954,534,2018-08-25 09:21:37.284289,2018-09-08 11:56:31.600078
659,337,565,2020-10-01 16:12:18.640597,2020-10-02 05:46:34.245350
660,638,895,2023-04-25 08:16:27.541726,2023-05-04 17:45:35.653680
661,749,213,2020-06-17 11:17:35.943025,2020-07-01 16:33:44.848963
662,572,938,2017-01-07 04:07:41.627685,2017-01-18 08:17:12.074633
663,622,559,2015-11-27 00:09:44.219067,2015-12-11 06:40:30.276743
664,229,214,2023-02-19 19:37:01.250172,2023-03-05 23:39:37.494377
665,458,840,2017-05-17 01:39:50.822245,2017-05-18 21:50:11.835475
666,751,879,2018-11-13 22:40:00.242762,2018-11-25 20:03:42.939251
667,261,832,2019-12-09 13:12:21.807710,2019-12-23 23:18:24.708575
668,864,33,2018-07-02 02:19:23.297647,2018-07-12 18:47:40.214165
669,346,116,2018-05-10 12:08:16.092217,2018-05-23 17:32:22.395826
670,221,326,2022-12-09 09:08:41.958302,2022-12-12 08:31:03.788653
671,40,176,2019-11-09 23:17:38.382972,2019-11-17 19:38:35.993508
672,366,958,2023-11-24 02:36:49.518887,2023-12-06 11:04:07.516801
673,204,244,2020-04-11 04:28:26.728837,2020-04-24 06:45:19.509148
674,603,571,2017-04-23 05:50:25.935706,2017-04-26 05:53:00.922041
675,271,915,2019-04-02 00:39:56.091104,2019-04-09 18:44:51.136280
676,115,422,2023-02-23 08:31:48.340995,2023-02-26 00:23:01.083941
677,622,989,2018-11-07 21:50:57.762146,2018-11-16 08:25:53.762018
678,325,788,2018-03-09 10:48:16.592906,2018-03-14 04:01:40.363470
679,520,353,2018-02-12 22:03:28.422446,2018-02-26 19:54:38.348914
680,983,912,2022-02-16 18:10:42.569808,2022-02-23 17:07:17.544173
681,85,312,2023-08-31 12:24:17.157118,2023-09-01 05:46:10.683238
682,902,828,2017-03-04 20:19:00.461360,2017-03-06 08:04:13.904128
683,222,836,2016-10-09 19:00:06.647962,2016-10-18 08:06:09.096337
684,476,792,2022-01-09 08:24:17.753590,2022-01-23 01:12:09.548497
685,324,833,2016-12-22 03:09:48.491480,2016-12-31 07:05:30.020623
