hold_id,book_id,user_id,hold_date,end_hold_date
368,876,237,2020-09-05 14:56:59.443668,2020-09-16 13:57:55.500958
369,526,587,2015-05-22 09:33:32.673744,2015-06-01 13:13:35.244069
370,568,537,2023-06-11 02:42:30.533704,2023-06-23 12:40:17.176217
371,532,324,2019-10-05 06:49:27.817205,2019-10-09 13:54:32.875970
372,469,200,2020-07-05 20:51:02.304843,2020-07-09 00:40:26.716748
373,356,533,2020-11-21 11:41:14.256187,2020-11-28 02:21:20.923734
374,604,499,2021-12-14 12:51:07.502217,2021-12-16 00:48:48.927102
375,972,960,2020-01-24 04:24:59.055108,2020-02-04 00:36:41.894160
376,957,618,2023-03-07 23:24:25.176112,2023-03-12 14:34:22.193648
377,360,514,2017-06-26 13:12:46.623639,2017-07-04 05:22:04.605358
378,19,842,2022-12-05 06:20:17.780427,2022-12-08 01:35:24.915153
379,796,696,2020-04-14 18:40:21.669961,2020-04-28 01:59:45.803601
380,256,990,2015-10-31 20:00:17.502923,2015-11-04 17:36:54.868045
381,845,132,2020-02-25 08:14:30.557443,2020-02-27 05:39:06.169880
382,621,80,2019-12-24 04:13:36.465715,2019-12-27 17:51:15.874820
383,263,208,2020-03-19 09:15:47.908589,2020-03-31 21:46:42.691720
384,546,547,2020-09-25 06:21:34.898711,2020-09-26 14:41:47.506491
385,116,548,2016-09-30 07:04:00.189610,2016-10-05 19:46:07.534230
386,632,587,2021-06-16 19:56:27.259811,2021-06-26 11:57:55.363473
387,785,723,2021-03-02 15:15:39.133002,2021-03-05 06:52:28.325286
388,804,441,2022-09-28 02:47:11.981304,2022-10-01 15:24:59.896283
389,491,287,2020-09-27 11:36:29.472738,2020-09-28 07:07:37.011563
390,182,777,2020-12-03 09:47:38.055974,2020-12-09 07:35:24.276003
391,208,122,2015-10-05 00:24:38.118824,2015-10-13 12:44:19.684041
392,929,186,2019-08-23 03:29:30.958936,2019-08-25 16:21:43.116297
393,745,166,2016-01-13 20:22:09.652726,2016-01-27 02:40:44.180444
394,325,393,2019-07-12 11:56:10.576105,2019-07-13 07:32:54.662660
395,956,378,2018-01-13 05:43:18.559353,2018-01-23 16:43:21.186629
396,764,685,2022-09-02 01:47:16.180307,2022-09-12 09:00:51.062610
397,60,351,2019-11-24 20:48:19.298599,2019-12-08 10:41:45.825195
398,71,828,2017-12-31 05:21:59.605285,2018-01-01 12:09:48.340626
399,782,920,2015-07-22 17:05:06.540637,2015-07-24 21:58:25.744197
400,401,350,2021-07-25 13:55:07.995256,2021-08-04 14:45:59.162409
401,531,730,2016-01-25 17:03:16.051381,2016-01-31 22:37:59.548440
402,549,885,2021-08-07 02:10:05.866208,2021-08-21 13:01:33.767496
403,577,586,2019-07-17 16:00:41.214022,2019-07-25 22:50:08.378462
404,597,6,2017-12-17 21:30:13.468713,2017-12-21 15:19:47.261523
405,670,950,2016-09-20 04:40:15.509541,2016-09-25 17:30:12.098952
406,502,40,2015-02-23 05:33:30.724319,2015-02-28 14:23:53.483411
407,324,105,2022-01-23 15:00:53.977310,2022-01-24 03:13:30.412484
408,585,498,2020-09-16 14:32:51.766738,2020-09-28 22:40:42.077697
409,170,292,2021-06-27 10:24:35.422608,2021-07-07 10:08:07.258262
410,607,469,2016-07-06 12:36:07.654945,2016-07-12 06:56:01.472967
411,528,516,2016-10-30 19:20:04.857692,2016-11-13 00:48:50.191860
412,629,392,2021-08-21 03:13:39.615348,2021-08-28 11:31:35.985967
413,297,519,2020-08-05 03:16:10.274828,2020-08-08 18:01:08.922845
414,917,409,2016-10-13 04:49:43.238868,2016-10-21 08:57:55.246486
415,506,541,2016-02-06 02:28:50.874424,2016-02-19 03:14:25.389137
416,315,970,2015-11-13 07:57:02.362472,2015-11-24 14:45:42.856993
417,2,284,2017-08-16 23:37:11.346674,2017-08-20 02:05:19.561126
418,358,597,2021-08-26 11:04:09.797346,2021-09-07 12:44:30.151636
419,95,352,2015-03-05 23:48:12.640036,2015-03-18 00:28:23.845194
420,831,146,2018-01-10 12:54:29.052014,2018-01-18 12:02:07.344172
421,943,800,2016-03-22 13:37:50.860499,2016-03-24 07:25:45.103216
422,792,86,2020-06-29 16:27:05.111889,2020-07-12 16:20:16.091829
423,134,756,2015-05-05 06:11:09.449385,2015-05-12 23:12:30.315554
424,686,213,2019-02-18 08:50:30.233831,2019-02-19 15:22:59.338351
425,868,46,2016-07-29 07:59:06.680932,2016-08-03 08:19:09.269141
426,737,777,2023-07-07 04:17:32.660319,2023-07-20 19:59:03.014070
427,882,922,2023-12-11 18:27:35.293883,2023-12-23 11:27:16.970831
428,300,50,2020-03-18 01:46:38.731199,2020-03-22 08:20:18.796951
429,962,226,2023-02-14 20:12:39.518850,2023-02-24 06:16:59.233411
430,44,107,2017-11-25 00:07:27.799357,2017-11-27 20:52:03.076401
431,251,911,2022-02-20 19:56:38.851065,2022-03-01 05:16:14.906280
432,574,226,2016-01-09 20:10:53.019149,2016-01-14 05:24:18.216768
433,138,164,2021-11-08 07:33:51.201135,2021-11-21 05:43:17.057700
434,227,837,2017-07-21 02:42:12.063677,2017-08-03 08:53:10.734718
435,657,730,2016-10-16 11:03:16.805973,2016-10-24 20:03:00.722048
436,949,950,2021-04-25 20:41:22.539080,2021-04-28 04:57:26.484750
437,237,876,2017-10-29 18:16:05.744543,2017-11-03 10:02:19.702799
438,670,696,2021-02-01 20:37:40.506241,2021-02-03 23:35:15.770113
439,124,773,2022-03-05 21:41:02.570664,2022-03-11 08:03:19.273777
440,695,868,2022-08-09 22:52:12.066794,2022-08-13 04:31:15.448412
441,298,939,2017-06-05 01:39:59.228269,2017-06-07 22:26:27.564197
442,357,880,2023-04-19 21:38:28.827414,2023-04-23 00:32:38.786459
443,93,318,2017-10-03 22:23:51.743006,2017-10-09 14:05:08.847395
444,47,957,2023-10-08 08:20:11.402603,2023-10-22 23:56:08.424756
445,681,961,2021-09-08 11:18:33.787751,2021-09-21 15:22:09.018614
446,289,619,2021-03-29 18:24:13.288947,2021-04-08 07:58:54.910269
447,429,89,2020-08-30 19:17:40.043866,2020-09-02 23:13:33.013730
448,407,896,2017-08-06 15:21:36.130527,2017-08-15 00:16:57.804269
449,897,150,2020-08-16 04:01:50.609303,2020-08-25 01:50:52.349029
450,329,530,2022-04-26 18:11:09.651597,2022-05-10 01:41:51.523183
451,443,763,2016-05-27 06:22:03.730668,2016-05-30 09:57:44.403816
452,596,106,2017-12-22 11:52:49.091457,2017-12-31 13:47:00.247945
453,109,776,2019-06-12 08:17:04.387935,2019-06-24 04:44:28.350892
454,627,563,2019-10-10 07:03:48.704547,2019-10-22 09:21:48.201482
455,524,198,2015-03-09 10:50:06.401290,2015-03-19 15:15:23.119677
456,612,498,2022-03-21 01:59:23.500946,2022-03-26 05:26:03.884004
457,367,783,2018-07-05 11:56:54.065461,2018-07-19 16:22:04.660138
458,975,665,2016-06-01 10:27:00.609558,2016-06-12 15:28:12.007730
459,664,570,2020-09-15 01:11:05.781712,2020-09-29 22:45:44.537047
460,597,730,2020-07-29 15:23:48.567035,2020-08-09 05:29:51.092150
461,184,329,2018-08-05 13:43:52.636707,2018-08-19 14:55:05.922647
462,776,960,2020-03-21 16:08:22.759204,2020-03-29 11:00:19.148535
463,861,174,2021-07-15 17:43:02.297580,2021-07-22 20:22:06.111259
464,573,967,2015-07-06 14:21:52.916788,2015-07-11 15:28:42.801199
465,737,513,2020-03-12 02:18:02.041418,2020-03-25 10:08:08.903074
466,518,842,2018-12-18 14:27:38.335418,2018-12-30 01:52:26.087724
467,520,788,2023-08-10 18:49:08.828262,2023-08-12 18:31:58.135289
468,862,183,2017-03-07 13:20:32.210990,2017-03-18 23:30:35.244254
469,629,886,2018-02-17 11:46:25.637391,2018-02-22 03:43:29.238191
470,476,689,2017-04-07 04:08:15.858786,2017-04-19 05:50:28.463522
471,985,927,2017-03-12 09:00:41.160438,2017-03-13 06:20:43.745285
472,839,3,2016-04-24 00:59:17.024702,2016-04-25 14:47:55.925375
473,457,27,2017-09-02 15:04:16.482055,2017-09-16 11:43:11.625698
474,669,311,2020-04-18 06:37:13.886248,2020-05-01 04:24:46.670370
475,856,956,2019-05-09 08:22:03.290508,2019-05-22 19:39:34.594844
476,705,755,2023-09-11 22:07:31.257032,2023-09-22 09:17:43.287753
477,152,709,2018-08-20 06:24:40.311774,2018-08-28 00:58:12.516642
478,634,595,2019-12-15 10:16:33.023712,2019-12-18 16:45:14.496665
479,428,885,2017-12-03 05:31:08.377579,2017-12-12 05:50:03.268595
480,731,951,2016-06-18 09:08:34.585555,2016-07-01 06:43:48.039357
481,404,577,2017-12-11 02:55:50.673051,2017-12-25 05:52:13.404548
482,967,61,2021-06-20 13:11:57.490819,2021-07-01 08:55:54.505492
483,379,944,2019-06-02 23:51:45.843100,2019-06-03 03:50:32.216864
484,583,705,2021-11-14 11:39:08.395329,2021-11-22 16:38:41.377106
485,398,170,2019-06-06 22:04:59.557656,2019-06-09 00:37:13.823199
486,65,991,2015-07-25 20:15:45.002157,2015-07-27 07:00:49.813162
487,444,776,2019-04-04 23:11:37.921766,2019-04-10 21:54:32.537298
488,153,73,2015-05-16 01:37:26.680264,2015-05-28 22:31:18.411071
489,979,639,2022-06-02 16:44:33.049910,2022-06-16 18:21:02.490271
490,542,180,2023-07-08 22:14:43.731158,2023-07-13 09:47:34.505192
491,536,922,2019-02-22 02:01:12.617020,2019-03-05 00:00:29.921178
492,417,791,2016-01-19 23:54:44.011389,2016-01-25 14:41:05.477773
493,3,881,2018-03-14 14:46:26.816710,2018-03-16 03:41:31.625970
494,801,603,2017-12-28 19:00:02.791811,2018-01-07 14:45:21.281213
495,83,978,2021-02-12 15:38:25.977760,2021-02-20 22:30:27.926830
496,781,105,2018-01-31 16:14:03.627092,2018-02-03 22:37:35.361825
497,121,218,2018-08-20 06:09:31.008951,2018-08-24 17:19:29.192750
498,390,434,2015-10-13 13:25:50.326430,2015-10-15 02:54:45.202205
499,9,269,2015-04-26 02:39:35.142295,2015-05-03 20:09:12.474486
500,966,434,2018-07-08 12:00:08.779912,2018-07-18 13:03:21.054006
501,347,302,2022-06-08 21:45:58.726197,2022-06-18 10:48:07.659931
502,589,687,2020-03-07 02:27:28.626352,2020-03-11 05:57:16.356167
503,270,696,2015-07-05 08:08:17.670394,2015-07-09 11:43:27.587665
504,563,425,2020-06-06 07:53:55.981412,2020-06-14 19:51:22.441571
505,90,671,2019-12-22 09:46:34.109343,2019-12-23 02:19:12.247160
506,545,852,2021-12-16 22:57:55.341549,2021-12-28 21:01:06.190777
507,870,693,2016-05-09 04:56:56.446445,2016-05-19 11:59:54.989413
508,648,212,2023-02-11 00:28:48.668560,2023-02-22 23:40:44.179163
509,734,708,2016-07-29 12:50:54.661057,2016-08-10 03:06:08.529856
510,646,318,2015-10-25 05:55:00.741928,2015-11-06 21:31:56.927873
511,555,216,2019-09-28 01:48:40.223720,2019-10-03 22:21:57.144289
512,54,368,2023-11-13 08:29:56.047698,2023-11-25 19:04:57.490797
513,805,115,2020-01-27 12:45:32.315686,2020-02-10 14:24:38.039222
514,920,259,2019-08-02 01:07:06.039243,2019-08-09 02:57:19.743170
515,741,198,2016-07-18 03:24:10.569234,2016-07-29 16:44:51.268517
516,868,862,2018-09-13 05:49:20.053023,2018-09-25 08:17:52.704943
517,551,151,2019-03-30 17:49:00.229169,2019-04-05 05:27:51.517875
518,781,222,2019-07-22 10:31:33.073018,2019-07-25 20:16:04.100547
519,661,721,2015-02-06 15:11:26.257839,2015-02-12 17:21:52.395571
520,963,57,2018-12-23 14:18:12.338928,2019-01-01 22:49:02.979173
521,375,618,2021-04-03 20:36:28.715577,2021-04-09 04:21:34.309487
522,657,791,2019-09-28 09:08:42.347589,2019-10-12 02:32:00.296094
523,499,804,2019-10-26 10:01:26.382377,2019-11-06 22:24:31.078165
524,373,920,2022-12-27 11:23:06.299564,2022-12-28 07:52:29.971479
525,414,724,2018-06-08 09:48:36.481165,2018-06-21 02:50:46.029685
526,679,558,2018-03-16 08:59:49.287075,2018-03-30 06:37:40.868821
527,559,211,2018-12-06 14:34:30.046395,2018-12-20 19:34:40.308169
528,127,621,2020-06-28 15:42:19.618567,2020-07-10 21:40:05.619149
529,631,892,2019-10-18 05:21:59.533628,2019-10-21 23:24:04.039563
530,171,328,2020-03-22 19:34:07.308556,2020-04-02 09:35:25.199178
531,119,614,2019-04-03 20:28:31.593683,2019-04-15 05:07:43.461907
532,103,555,2021-05-13 10:37:27.115678,2021-05-25 12:23:53.821697
533,980,482,2022-08-06 06:32:40.824632,2022-08-17 03:50:52.055147
534,876,408,2015-07-10 01:04:35.564560,2015-07-14 06:17:27.412279
535,126,546,2016-07-30 10:33:22.866127,2016-08-07 06:15:06.441805
536,701,606,2021-06-08 15:40:48.871404,2021-06-19 03:45:58.740706
537,504,944,2020-12-17 18:30:35.998496,2020-12-25 08:06:18.266028
538,47,6,2016-12-23 02:06:34.910346,2016-12-24 00:34:46.791816
539,868,273,2022-04-20 06:14:56.733089,2022-05-04 23:32:31.379353
540,250,228,2015-11-16 18:50:27.619295,2015-11-28 05:37:42.406365
541,91,643,2016-01-24 15:20:50.706440,2016-01-25 14:47:14.748809
542,772,643,2016-12-19 11:56:02.673257,2016-12-23 03:46:57.139544
543,261,577,2023-07-24 03:43:51.812503,2023-07-28 09:10:42.336010
544,685,973,2022-12-01 07:47:59.433764,2022-12-11 06:07:26.622424
545,969,752,2019-08-05 03:56:16.223680,2019-08-12 13:25:14.792114
546,799,531,2020-03-18 15:22:57.013496,2020-03-31 10:19:43.364891
547,85,129,2015-04-30 20:33:29.864692,2015-05-13 03:13:33.512752
548,104,979,2023-10-05 13:27:22.415821,2023-10-19 14:06:51.729386
549,221,545,2016-06-17 21:23:50.364331,2016-06-18 17:44:35.353682
550,300,731,2022-12-14 12:20:58.543081,2022-12-16 03:51:14.022340
551,768,100,2019-09-30 17:13:06.912762,2019-10-09 17:37:22.556071
552,734,625,2021-02-01 13:27:53.835982,2021-02-02 14:48:25.847079
553,914,12,2021-01-20 05:15:46.671351,2021-01-24 15:26:10.812110
554,153,767,2019-05-08 02:33:48.737720,2019-05-11 17:55:07.454613
555,78,77,2017-08-10 04:39:22.237521,2017-08-17 04:22:54.098607
556,194,361,2022-12-29 19:05:52.112737,2023-01-02 16:20:41.274107
557,294,1000,2018-04-23 14:22:42.115689,2018-05-06 05:37:48.384642
558,473,35,2022-10-31 16:22:42.879245,2022-11-03 08:21:40.850067
559,174,462,2016-11-19 12:30:38.893787,2016-12-03 04:44:16.796189
560,275,431,2016-12-07 19:08:24.064244,2016-12-12 17:27:24.672254
561,700,260,2021-04-08 13:14:25.253387,2021-04-13 19:35:13.909800
562,738,41,2019-01-10 20:26:11.666849,2019-01-23 00:15:58.603412
563,355,293,2019-09-06 03:21:37.883739,2019-09-14 06:18:24.839941
564,125,516,2021-12-26 02:24:15.401283,2022-01-01 08:09:36.416342
565,598,897,2023-08-07 05:30:03.917814,2023-08-10 22:30:30.895593
566,752,371,2016-08-17 04:14:03.289172,2016-08-28 03:03:52.655687
567,286,314,2021-09-28 09:33:27.146038,2021-09-29 03:45:00.842273
568,864,166,2022-03-17 03:20:32.108896,2022-03-22 17:10:15.323707
569,881,675,2018-10-04 02:16:16.520173,2018-10-13 12:53:50.193166
570,322,626,2015-12-15 02:55:04.881615,2015-12-16 03:14:24.493526
571,273,372,2020-07-11 02:24:54.034710,2020-07-13 04:02:49.341736
572,727,369,2017-06-18 23:16:27.686764,2017-06-30 13:54:26.373381
573,293,187,2021-08-17 04:29:50.861515,2021-08-24 03:23:25.276648
574,413,655,2020-02-12 08:48:19.680688,2020-02-15 08:51:08.109081
575,405,783,2016-03-24 20:05:56.916903,2016-03-30 13:39:15.188927
576,641,165,2020-05-03 17:59:14.633536,2020-05-13 10:22:48.240206
577,404,105,2016-06-03 14:59:52.127949,2016-06-04 02:12:04.680278
578,723,802,2016-06-01 05:17:51.968135,2016-06-09 09:22:15.551727
579,317,249,2018-03-20 06:19:08.361129,2018-03-30 14:57:43.820351
580,456,46,2023-11-15 06:57:27.144589,2023-11-27 04:55:31.766877
581,951,503,2016-07-05 02:01:53.074455,2016-07-07 23:14:34.352739
582,823,183,2015-10-18 10:53:01.266211,2015-10-25 00:32:08.166595
583,485,451,2020-10-14 09:49:21.868740,2020-10-25 15:46:27.820175
584,80,779,2021-07-03 00:03:07.177207,2021-07-04 07:42:28.597379
585,384,666,2018-10-24 08:52:33.473734,2018-10-30 10:27:08.407442
586,926,36,2019-02-02 02:34:00.598422,2019-02-16 15:43:54.098436
587,503,250,2022-10-28 07:19:58.395072,2022-11-05 15:10:49.621163
588,436,608,2018-09-09 22:51:52.335404,2018-09-20 22:49:05.154562
589,109,176,2021-05-30 11:40:23.746340,2021-06-13 16:54:38.080355
590,484,935,2017-03-27 21:40:31.054960,2017-04-04 22:47:46.896980
591,737,87,2015-10-04 18:57:02.108097,2015-10-12 07:54:40.882457
592,716,677,2017-02-08 15:45:22.149300,2017-02-22 07:07:03.134680
593,48,798,2019-03-22 16:23:56.512704,2019-04-02 14:44:07.819253
594,563,648,2021-05-23 17:25:35.719537,2021-05-25 21:46:28.459526
595,689,716,2016-05-28 18:00:50.532078,2016-06-03 07:49:40.809827
596,463,16,2015-08-12 15:57:02.756363,2015-08-14 10:40:17.568595
597,699,502,2021-09-16 02:06:27.278525,2021-09-22 09:20:40.605080
598,388,188,2016-02-26 19:44:14.444575,2016-03-10 09:59:20.663895
599,243,102,2019-08-31 03:16:29.466930,2019-09-13 05:10:12.681777
600,583,657,2022-11-10 17:06:16.700391,2022-11-15 11:53:53.203907
601,777,348,2021-11-07 23:41:58.403098,2021-11-09 03:07:42.592917
602,305,414,2015-07-30 13:41:16.963347,2015-08-13 18:54:15.261712
603,540,30,2020-08-22 00:48:13.001034,2020-09-03 17:06:26.823993
604,636,441,2020-08-12 09:57:49.203495,2020-08-23 19:28:57.449612
605,1,849,2015-04-27 22:30:09.456087,2015-05-04 21:32:56.514854
606,131,141,2015-07-14 17:43:40.641468,2015-07-26 11:20:13.294231
607,898,417,2017-08-22 12:36:37.639165,2017-08-31 05:07:11.048482
608,261,856,2015-09-13 08:49:45.837315,2015-09-22 10:19:32.290614
609,42,949,2017-05-16 12:51:26.338001,2017-05-19 17:58:03.719366
610,722,421,2021-02-16 10:54:47.328486,2021-02-23 04:17:55.518570
611,241,86,2020-05-05 11:42:32.118540,2020-05-15 19:58:53.331499
612,222,891,2017-03-22 16:45:12.289752,2017-04-03 02:58:13.323509
613,257,285,2020-07-23 23:05:52.093026,2020-07-31 22:30:59.241881
614,209,304,2016-07-09 19:32:23.885119,2016-07-12 10:45:16.853995
615,503,204,2021-05-05 08:22:24.227879,2021-05-08 08:43:32.967821
616,818,652,2015-08-04 18:52:54.055322,2015-08-05 18:15:31.760694
617,874,583,2023-10-16 22:29:39.604358,2023-10-23 06:17:59.207499
618,506,344,2015-10-13 00:51:12.520482,2015-10-16 06:19:58.221977
619,350,45,2023-08-11 19:31:43.836234,2023-08-19 02:23:20.712357
620,927,522,2023-03-09 22:04:29.731145,2023-03-22 12:18:54.999559
621,994,856,2018-05-11 18:55:09.134429,2018-05-17 22:34:15.546496
622,11,3,2019-11-24 02:04:28.421454,2019-11-28 09:22:41.909194
623,909,402,2023-03-18 10:34:03.120871,2023-04-01 02:39:57.647681
624,912,415,2017-11-26 03:50:05.173521,2017-12-02 10:35:21.064631
625,448,123,2019-01-13 19:52:12.927375,2019-01-20 03:51:12.816468
626,1,120,2017-06-24 09:37:00.929248,2017-07-04 08:55:14.219944
627,825,630,2015-10-20 16:18:08.336050,2015-10-25 22:20:08.903727
628,516,619,2022-04-01 01:09:23.682130,2022-04-07 08:35:51.879135
629,39,727,2016-08-02 16:21:49.349938,2016-08-04 10:34:57.896402
630,310,555,2017-09-30 05:35:51.907348,2017-10-01 11:58:16.364623
631,360,867,2022-02-27 13:51:14.628707,2022-02-28 04:57:38.589976
632,461,76,2017-05-30 05:41:55.974295,2017-06-06 09:29:57.251405
633,800,150,2016-02-02 06:07:56.032903,2016-02-07 11:40:03.797711
634,308,421,2023-08-02 02:35:33.567626,2023-08-16 13:38:09.519065
635,984,869,2019-09-11 15:56:14.173669,2019-09-15 10:30:47.487400
636,883,101,2018-12-06 18:18:12.736418,2018-12-09 07:46:06.897130
637,698,674,2015-08-03 14:23:44.954033,2015-08-17 07:57:15.802093
638,761,714,2023-10-04 13:11:48.524387,2023-10-06 20:46:40.994850
639,568,569,2023-04-09 05:34:08.224593,2023-04-15 00:57:18.699602
640,256,130,2019-02-12 13:28:44.583785,2019-02-16 21:14:21.886148
641,465,613,2016-10-03 04:59:35.405673,2016-10-09 16:03:22.729170
642,859,687,2023-03-12 15:50:14.687375,2023-03-15 22:31:42.550529
643,987,623,2021-04-30 10:29:57.402373,2021-05-09 17:23:07.374802
644,776,461,2015-02-27 07:21:19.407947,2015-03-10 08:28:39.683920
645,332,501,2020-09-23 03:54:08.850501,2020-10-02 16:20:06.202138
646,563,260,2017-05-12 08:51:38.060054,2017-05-23 01:52:32.324721
647,516,126,2019-02-19 05:52:23.067000,2019-03-05 03:20:51.554639
648,160,124,2016-05-19 08:50:34.825525,2016-05-27 11:07:57.978923
649,492,419,2022-04-26 16:55:45.860549,2022-04-28 03:58:52.532975
650,614,733,2015-06-29 15:03:58.321497,2015-07-02 14:24:02.594043
651,986,321,2021-05-28 23:41:11.916899,2021-05-31 15:51:34.769772
652,385,315,2015-02-24 00:58:00.753451,2015-03-03 01:36:54.045015
653,718,728,2017-11-22 00:37:55.012997,2017-12-03 04:56:48.741014
654,654,173,2020-04-13 20:44:51.701096,2020-04-14 18:56:02.683835
655,945,395,2022-11-14 20:38:32.433754,2022-11-22 18:16:00.445397
656,413,862,2017-03-06 18:33:50.019796,2017-03-18 08:13:58.124275
657,220,568,2019-06-15 07:07:01.232759,2019-06-26 06:09:15.498678
658,322,709,2022-11-04 22:33:21.765843,2022-11-06 04:50:13.908275
659,937,322,2022-01-21 09:46:11.693165,2022-01-24 19:13:52.917925
660,888,895,2018-07-19 11:30:30.556854,2018-08-02 20:09:49.975308
661,212,88,2022-12-01 23:26:05.910703,2022-12-15 01:24:53.203560
662,22,209,2015-10-16 09:40:46.585159,2015-10-23 08:41:50.912357
663,774,210,2021-10-14 21:45:27.929143,2021-10-24 17:53:10.075534
664,233,493,2018-07-17 03:35:39.057882,2018-07-27 01:04:23.322008
665,132,922,2021-01-23 15:11:21.677903,2021-02-02 16:56:29.809418
666,76,918,2018-07-16 03:16:09.644339,2018-07-17 19:39:42.704676
667,316,346,2015-10-12 22:58:49.623584,2015-10-22 18:47:31.152838
668,946,726,2015-10-30 09:12:27.972914,2015-11-02 10:24:16.116642
669,153,689,2020-02-24 07:22:49.521868,2020-02-25 07:17:08.931675
670,927,485,2019-03-01 03:16:12.680411,2019-03-05 17:06:49.596513
671,201,418,2015-12-17 07:59:28.467308,2015-12-26 12:27:13.801603
672,38,420,2019-12-19 17:37:03.418607,2019-12-22 01:25:18.575289
673,705,938,2023-01-27 07:16:21.050744,2023-02-01 03:03:16.657484
674,990,899,2023-01-23 22:19:59.888283,2023-02-01 17:29:12.984349
675,96,492,2015-02-05 03:07:01.028061,2015-02-14 11:32:06.058631
676,411,720,2023-05-21 17:03:52.713296,2023-06-03 01:12:58.398640
677,696,131,2018-08-31 19:06:25.616879,2018-09-07 02:43:47.899911
678,394,932,2019-11-30 19:07:12.821326,2019-12-07 12:31:23.987756
679,552,597,2015-10-11 01:22:10.389275,2015-10-17 02:05:20.464705
680,828,908,2017-10-13 19:05:58.353824,2017-10-18 20:33:07.696072
681,297,810,2021-02-12 02:17:55.108619,2021-02-21 21:51:18.828944
682,8,355,2019-11-29 07:52:51.634836,2019-12-07 14:47:28.137770
683,935,448,2016-11-30 10:56:49.486227,2016-12-04 23:19:38.852445
684,89,151,2015-07-17 01:23:35.568307,2015-07-22 07:27:46.112319
685,426,630,2016-07-24 15:17:55.800802,2016-07-30 11:07:41.444094
